priority,priority_note,is_positive_control,control_name,molecule_chembl_id,molecule_pref_name,max_phase,canonical_smiles,rank_overall,potency_band,pactivity_median,pactivity_max,potency_nm_min,direction,has_efficacy_corroboration,efficacy_fold_max,efficacy_pct_max,evidence_level,n_assays,n_docs,flags,murcko_scaffold,scaffold_cluster_size,is_scaffold_representative
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL4085525,,,NC(=O)c1cc(S(=O)(=O)C2CC2)c2cnn([C@@H](CC3CCOCC3)C(=O)Nc3ncc(F)s3)c2c1,261,7.0–7.5（32–100 nM）,7.0,7.0,100.0,activation,TRUE,,97.0,中,2,1,,O=C(Nc1nccs1)C(CC1CCOCC1)n1ncc2c(S(=O)(=O)C3CC3)cccc21,8,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL4090814,,,COc1cc(S(=O)(=O)C2CC2)c2cnn([C@@H](CC3CCOCC3)C(=O)Nc3ncc(F)s3)c2c1,262,7.0–7.5（32–100 nM）,7.0,7.0,100.0,activation,TRUE,,100.0,中,2,1,,O=C(Nc1nccs1)C(CC1CCOCC1)n1ncc2c(S(=O)(=O)C3CC3)cccc21,8,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL550901,,,Cc1cccc(Sc2ccc(Sc3nnc[nH]3)nc2C(=O)Nc2nccs2)c1,264,7.0–7.5（32–100 nM）,7.0,7.0,100.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1nccs1)c1nc(Sc2nnc[nH]2)ccc1Sc1ccccc1,11,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL550904,,,CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,265,6.5–7.0（0.1–0.32 µM）,6.995,7.22,60.0,activation_by_potency,FALSE,,,中,2,1,,O=C(Nc1nccs1)c1cccc(Oc2ccccc2)c1,46,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL551183,,,CC(CO)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,266,6.5–7.0（0.1–0.32 µM）,6.99,7.16,70.0,activation_by_potency,FALSE,,,中,2,1,,O=C(Nc1nccs1)c1cccc(Oc2ccccc2)c1,46,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL1257743,,,Cc1nnnn1-c1ccc(/C(=C\C2CCCC2)C(=O)Nc2nccs2)cc1F,267,6.5–7.0（0.1–0.32 µM）,6.99,6.99,102.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1nccs1)C(=CC1CCCC1)c1ccc(-n2cnnn2)cc1,2,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL4522622,,,CCOCCc1cnc(NC(=O)NC)cc1Oc1cncc(C)c1,272,6.5–7.0（0.1–0.32 µM）,6.985,7.01,98.0,activation_by_potency,FALSE,0.84,,中,5,1,,c1cncc(Oc2ccncc2)c1,5,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL562878,,,CCC(COC)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,273,6.5–7.0（0.1–0.32 µM）,6.97,7.22,60.0,activation_by_potency,FALSE,,,中,2,1,,O=C(Nc1nccs1)c1cccc(Oc2ccccc2)c1,46,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3235158,,,C#CCNCc1csc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(-c3ncccc3C)c2)n1,274,6.5–7.0（0.1–0.32 µM）,6.97,6.97,106.0,activation_by_potency,FALSE,,,中,2,1,,O=C(Nc1nccs1)c1cc(Oc2ccccc2)cc(-c2ccccn2)c1,11,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3891616,,,CN1C(=O)CCC1c1cc2[nH]c(-c3ccc(CC(C)(C)C(=O)O)cn3)cc2cc1Oc1ccc(S(C)(=O)=O)nc1,275,6.5–7.0（0.1–0.32 µM）,6.97,6.97,108.1,activation_by_potency,FALSE,,,弱,1,1,,O=C1CCC(c2cc3[nH]c(-c4ccccn4)cc3cc2Oc2cccnc2)N1,8,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL1778368,,,COC[C@H](C)Oc1cc(Oc2cccc(Cl)c2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,276,6.5–7.0（0.1–0.32 µM）,6.96,6.96,110.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1ccccn1)c1cccc(Oc2ccccc2)c1,11,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL2314799,,,COC[C@H](C)Oc1cc(/C=C/c2ccc(F)cc2F)cc(C(=O)Nc2ccn(C)n2)c1,278,6.5–7.0（0.1–0.32 µM）,6.96,6.96,109.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1cc[nH]n1)c1cccc(C=Cc2ccccc2)c1,10,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL2408130,,,CNS(=O)(=O)c1ccc(Oc2cc(O[C@@H](C)CO)cc(-c3ncc(C)c(=O)[nH]3)c2)cc1,279,6.5–7.0（0.1–0.32 µM）,6.96,6.96,110.0,activation_by_potency,FALSE,,,中,3,1,,O=c1ccnc(-c2cccc(Oc3ccccc3)c2)[nH]1,12,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL2408132,,,Cc1ccc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(OC(C)C)c2)nc1,280,6.5–7.0（0.1–0.32 µM）,6.96,6.96,110.0,activation_by_potency,FALSE,,,中,3,1,,O=C(Nc1ccccn1)c1cccc(Oc2ccccc2)c1,11,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3358431,,,CCc1ncccc1Oc1cc(CCCC(C)(C)O)cnc1NC(=O)NC,283,6.5–7.0（0.1–0.32 µM）,6.96,6.96,110.0,activation_by_potency,FALSE,,,中,2,1,,c1cncc(Oc2cccnc2)c1,9,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL3358444,,,CCn1nccc1Oc1cc(C[C@H]2CC[C@](C)(O)CC2)cnc1NC(=O)NC,284,6.5–7.0（0.1–0.32 µM）,6.96,6.96,110.0,activation_by_potency,FALSE,,,中,2,1,,c1cc(Oc2cncc(CC3CCCCC3)c2)[nH]n1,4,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL4638126,,,CC(C)Cc1csc(Nc2ncc(Sc3ccncc3)cc2Oc2ccccc2)n1,288,6.5–7.0（0.1–0.32 µM）,6.95,6.95,112.0,activation_by_potency,FALSE,,,弱,1,1,,c1ccc(Oc2cc(Sc3ccncc3)cnc2Nc2nccs2)cc1,6,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL4454070,,,CNC(=O)Nc1cc(Oc2cncc(C)c2)c(-c2ccc(OCC(C)(C)O)nc2)cn1,289,6.5–7.0（0.1–0.32 µM）,6.94,7.22,60.0,activation_by_potency,FALSE,,,中,4,1,,c1cncc(Oc2ccncc2-c2cccnc2)c1,11,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL562311,,,COCC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,290,6.5–7.0（0.1–0.32 µM）,6.94,7.16,70.0,activation_by_potency,FALSE,,,中,2,1,,O=C(Nc1nccs1)c1cccc(Oc2ccccc2)c1,46,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL2165619,,,Cc1ccc(NC(=O)[C@H](CC2CCCC2)n2cnc(C(F)(F)F)c2)nc1,291,6.5–7.0（0.1–0.32 µM）,6.94,6.94,114.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1ccccn1)C(CC1CCCC1)n1ccnc1,8,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL2314803,,,COC[C@H](C)Oc1cc(/C=C/c2ccccc2OC)cc(C(=O)Nc2ccn(C)n2)c1,292,6.5–7.0（0.1–0.32 µM）,6.94,6.94,115.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1cc[nH]n1)c1cccc(C=Cc2ccccc2)c1,10,FALSE
P4,备查：效力 ≥6.0 但非骨架代表，是已入选骨架的同系物,FALSE,,CHEMBL572842,,,Cn1ccc(Nc2ncnc3ccc(Oc4ncccc4F)cc23)n1,295,6.5–7.0（0.1–0.32 µM）,6.935,7.4,40.0,activation,TRUE,0.84,,中,4,1,,c1ccc(Oc2ccc3ncnc(Nc4cc[nH]n4)c3c2)nc1,6,FALSE
