molecule_chembl_id,molecule_pref_name,molecule_type,max_phase,canonical_smiles,standard_inchi_key,n_potency_records,potency_types,potency_nm_min,potency_nm_median,potency_nm_max,pactivity_max,pactivity_median,pactivity_min,pactivity_spread,n_potency_censored_gt,potency_censored_gt_min_nm,n_potency_censored_lt,potency_n_assays,potency_n_docs,potency_records,n_efficacy_records,efficacy_fold_max,efficacy_fold_max_source,n_efficacy_fold,efficacy_pct_max,efficacy_pct_max_source,n_efficacy_pct,efficacy_n_assays,efficacy_n_docs,efficacy_records,n_kinetic_records,kinetic_records,n_unclassified_records,unclassified_records,n_activities,n_assays,n_docs,doc_chembl_ids,doc_years,src_short_names,n_potential_duplicate,evidence_consistency,evidence_level,evidence_note
CHEMBL1165692,,Small molecule,,CC(C)(C)c1csc(NC(=O)C(CC2CCOCC2)c2ccc(S(C)(=O)=O)cc2)n1,BCOLACLNEZWNJQ-UHFFFAOYSA-N,1,EC50:1,2930.0,2930.0,2930.0,5.53,5.53,5.53,,0,,0,1,1,"[{""assay"": ""CHEMBL1167927"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 2930.0, ""pactivity"": 5.53, ""doc"": ""CHEMBL1165956"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",1,1.29,FC@CHEMBL1167928,1,,,0,1,1,"[{""assay"": ""CHEMBL1167928"", ""type"": ""FC"", ""scale"": ""fold"", ""value"": 1.29, ""units"": null, ""doc"": ""CHEMBL1165956"", ""rule"": ""FC（fold change）为激活倍数""}]",0,,0,,2,2,1,"[""CHEMBL1165956""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑
CHEMBL1165817,,Small molecule,,O=C(Nc1nc2c(s1)CCCC2)[C@H](CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,ZNVQMTZHVCRFNC-HXUWFJFHSA-N,1,EC50:1,120.0,120.0,120.0,6.92,6.92,6.92,,0,,0,1,1,"[{""assay"": ""CHEMBL1167927"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 120.0, ""pactivity"": 6.92, ""doc"": ""CHEMBL1165956"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",1,2.55,FC@CHEMBL1167928,1,,,0,1,1,"[{""assay"": ""CHEMBL1167928"", ""type"": ""FC"", ""scale"": ""fold"", ""value"": 2.55, ""units"": null, ""doc"": ""CHEMBL1165956"", ""rule"": ""FC（fold change）为激活倍数""}]",0,,0,,2,2,1,"[""CHEMBL1165956""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑
CHEMBL1204008,,Small molecule,,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)N4CCNCC4)cc3)sc2n1.Cl,DTOMHNJLNMYQND-UHFFFAOYSA-N,1,Activity:1,50.0,50.0,50.0,7.3,7.3,7.3,,0,,0,1,1,"[{""assay"": ""CHEMBL1053631"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 50.0, ""pactivity"": 7.3, ""doc"": ""CHEMBL1155225"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「half-maximal activat」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1155225""]",2009,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1255593,,Small molecule,,CS(=O)(=O)c1ccc(/C(=C\C2CCCC2)C(=O)Nc2ncc(C#N)s2)cc1,XOWPGRJGSIKPQR-LICLKQGHSA-N,1,Activity:1,97.0,97.0,97.0,7.01,7.01,7.01,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 97.0, ""pactivity"": 7.01, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1257152,,Small molecule,,CS(=O)(=O)c1ccc(/C(=C\C2CCCCCC2)C(=O)Nc2nccs2)cc1,BVPVGKONEFCGEO-NBVRZTHBSA-N,1,Activity:1,21.0,21.0,21.0,7.68,7.68,7.68,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 21.0, ""pactivity"": 7.68, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1257153,,Small molecule,,CS(=O)(=O)c1ccc(/C(=C\C2CCCCCCC2)C(=O)Nc2nccs2)cc1,FAGVPXDHYNJFCC-XDJHFCHBSA-N,1,Activity:1,73.0,73.0,73.0,7.14,7.14,7.14,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 73.0, ""pactivity"": 7.14, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1257269,,Small molecule,,CS(=O)(=O)c1ccc(/C(=C\CC2CCCC2)C(=O)Nc2nccs2)cc1,COSUEEHOZUFBOZ-GZTJUZNOSA-N,1,Activity:1,53.0,53.0,53.0,7.28,7.28,7.28,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 53.0, ""pactivity"": 7.28, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1257270,,Small molecule,,CS(=O)(=O)c1ccc(/C(=C\C2CCCC2)C(=O)Nc2ncc(Cl)s2)cc1,GAHXSOLFWSJFQA-XNTDXEJSSA-N,1,Activity:1,12.0,12.0,12.0,7.92,7.92,7.92,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 12.0, ""pactivity"": 7.92, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1257390,,Small molecule,,CS(=O)(=O)c1ccc(/C(=C\C2CCCC2)C(=O)Nc2ncc(Br)s2)cc1,JOISSXZRHSAVRM-XNTDXEJSSA-N,1,Activity:1,8.0,8.0,8.0,8.1,8.1,8.1,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 8.0, ""pactivity"": 8.1, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1257391,,Small molecule,,Cc1cnc(NC(=O)/C(=C/C2CCCC2)c2ccc(S(C)(=O)=O)cc2)s1,BKPACVDMVCTNRZ-GZTJUZNOSA-N,1,Activity:1,49.0,49.0,49.0,7.31,7.31,7.31,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 49.0, ""pactivity"": 7.31, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1257500,,Small molecule,,CS(=O)(=O)c1ccc(/C(=C\C2CCCC2)C(=O)Nc2ccccn2)cc1Cl,OYDGJORZWPQIQE-FOWTUZBSSA-N,1,Activity:1,96.0,96.0,96.0,7.02,7.02,7.02,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 96.0, ""pactivity"": 7.02, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1257621,,Small molecule,,CS(=O)(=O)c1ccc(/C(=C\C2CCCC2)C(=O)Nc2nccs2)cc1Cl,LQQZQDWVRVMLMR-GXDHUFHOSA-N,1,Activity:1,45.0,45.0,45.0,7.35,7.35,7.35,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 45.0, ""pactivity"": 7.35, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1257622,,Small molecule,,CS(=O)(=O)c1ccc(/C(=C\C2CCCC2)C(=O)Nc2nccs2)cc1Br,RRNQUGCUBMNGCT-GXDHUFHOSA-N,1,Activity:1,33.0,33.0,33.0,7.48,7.48,7.48,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 33.0, ""pactivity"": 7.48, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1257742,,Small molecule,,O=C(Nc1nccs1)/C(=C/C1CCCC1)c1ccc(Cl)c(Cl)c1,LPANTTLHGJJATA-UKTHLTGXSA-N,1,Activity:1,215.0,215.0,215.0,6.67,6.67,6.67,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 215.0, ""pactivity"": 6.67, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1257743,,Small molecule,,Cc1nnnn1-c1ccc(/C(=C\C2CCCC2)C(=O)Nc2nccs2)cc1F,YJDPXMKSUFTHMS-XNTDXEJSSA-N,1,Activity:1,102.0,102.0,102.0,6.99,6.99,6.99,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 102.0, ""pactivity"": 6.99, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1257864,,Small molecule,,CNC(=O)NC(=O)/C(=C/C1CCCC1)c1ccc(-n2nnnc2C)c(F)c1,KKSIHNCDBOMQRF-NTEUORMPSA-N,1,Activity:1,904.0,904.0,904.0,6.04,6.04,6.04,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 904.0, ""pactivity"": 6.04, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1257865,,Small molecule,,Cc1nnnn1-c1ccc(/C(=C\C2CCCC2)C(=O)Nc2nccs2)cc1Cl,VLMUMBDJCAPBLI-XNTDXEJSSA-N,1,Activity:1,40.0,40.0,40.0,7.4,7.4,7.4,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 40.0, ""pactivity"": 7.4, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1257976,,Small molecule,,CS(=O)(=O)c1ccc(/C(=C\C2CCCCC2)C(=O)Nc2nccs2)cc1C(F)(F)F,YSLZNYGGLOZLPM-RVDMUPIBSA-N,1,Activity:1,10.0,10.0,10.0,8.0,8.0,8.0,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 10.0, ""pactivity"": 8.0, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1257977,,Small molecule,,CS(=O)(=O)c1ccc(/C(=C\C2CCCCC2)C(=O)Nc2cc(Br)ccn2)cc1C(F)(F)F,MYPNOUBWEHPWPY-GZTJUZNOSA-N,1,Activity:1,36.0,36.0,36.0,7.44,7.44,7.44,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 36.0, ""pactivity"": 7.44, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1258092,,Small molecule,,CS(=O)(=O)c1ccc(/C(=C\C2CCCCC2)C(=O)Nc2ncc(Br)s2)cc1C(F)(F)F,DAFVQCLKJHTEOW-NTEUORMPSA-N,1,Activity:1,4.0,4.0,4.0,8.4,8.4,8.4,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 4.0, ""pactivity"": 8.4, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1258093,,Small molecule,,CS(=O)(=O)c1ccc(/C(=C\C2CCCCC2)C(=O)Nc2nccs2)cc1[N+](=O)[O-],FICFIIMMJODLNW-RVDMUPIBSA-N,1,Activity:1,13.0,13.0,13.0,7.89,7.89,7.89,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 13.0, ""pactivity"": 7.89, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1258205,,Small molecule,,Cc1nnnn1-c1ccc(/C(=C\C2CCCCC2)C(=O)Nc2nccs2)cc1Cl,LKVCBZIKYUSOKK-LFIBNONCSA-N,1,Activity:1,25.0,25.0,25.0,7.6,7.6,7.6,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 25.0, ""pactivity"": 7.6, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1258206,,Small molecule,,O=C(Nc1nccs1)/C(=C/C1CCCCC1)c1ccc(-n2nnnc2C(F)(F)F)c(Cl)c1,QIMSMHHSGVQCCP-GXDHUFHOSA-N,1,Activity:1,92.0,92.0,92.0,7.04,7.04,7.04,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 92.0, ""pactivity"": 7.04, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1258321,,Small molecule,,CS(=O)(=O)c1ccc(/C(=C\C2CCCCCC2)C(=O)Nc2ncc(Br)s2)cc1,FDQAFURIAOKAFS-SFQUDFHCSA-N,1,Activity:1,4.0,4.0,4.0,8.4,8.4,8.4,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 4.0, ""pactivity"": 8.4, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1258322,,Small molecule,,CS(=O)(=O)c1ccc(/C(=C\C2CCCCCC2)C(=O)Nc2ncc(Br)s2)cc1C(F)(F)F,XOWGQNFXTWHUGV-XNTDXEJSSA-N,1,Activity:1,11.0,11.0,11.0,7.96,7.96,7.96,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 11.0, ""pactivity"": 7.96, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1258435,,Small molecule,,Cc1nnnn1-c1ccc(/C(=C\C2CCCCCC2)C(=O)Nc2ncc(Br)s2)cc1Cl,HLIOSGRVEWBZSF-MHWRWJLKSA-N,1,Activity:1,12.0,12.0,12.0,7.92,7.92,7.92,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 12.0, ""pactivity"": 7.92, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1258542,,Small molecule,,CS(=O)(=O)c1ccc(/C(=C/C2CCCC2)C(=O)Nc2nccs2)cc1,BCHXPOUTSCJBCH-VBKFSLOCSA-N,1,Activity:1,1180.0,1180.0,1180.0,5.93,5.93,5.93,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 1180.0, ""pactivity"": 5.93, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1258543,,Small molecule,,C/C(=C(\C(=O)Nc1nccs1)c1ccc(S(C)(=O)=O)cc1)C1CCCC1,UBURIMJLSUFEIR-GHRIWEEISA-N,0,,,,,,,,,0,,0,0,0,,0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""value"": null, ""units"": null, ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑；无可定量的效力或效能值；1 条指标未归类（见 unclassified_records）
CHEMBL1258768,,Small molecule,,CS(=O)(=O)c1ccc(/C(=C\CC2CCCC2)C(=O)Nc2nccs2)cc1C(F)(F)F,MWTBIDPRXILOJG-OVCLIPMQSA-N,1,Activity:1,37.0,37.0,37.0,7.43,7.43,7.43,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 37.0, ""pactivity"": 7.43, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1258769,,Small molecule,,CC/C=C(/C(=O)Nc1nccs1)c1ccc(S(C)(=O)=O)cc1,UVLJGXZKAKBRDX-YIXHJXPBSA-N,1,Activity:1,1200.0,1200.0,1200.0,5.92,5.92,5.92,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 1200.0, ""pactivity"": 5.92, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1258886,,Small molecule,,CC(C)/C=C(/C(=O)Nc1nccs1)c1ccc(S(C)(=O)=O)cc1,UVUKJGDYSUGMBE-GXDHUFHOSA-N,1,Activity:1,450.0,450.0,450.0,6.35,6.35,6.35,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 450.0, ""pactivity"": 6.35, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1258887,,Small molecule,,CS(=O)(=O)c1ccc(/C(=C\C2CCCC2)C(=O)Nc2nccs2)cc1,BCHXPOUTSCJBCH-FOWTUZBSSA-N,1,Activity:1,60.0,60.0,60.0,7.22,7.22,7.22,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 60.0, ""pactivity"": 7.22, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1258888,,Small molecule,,CS(=O)(=O)c1ccc(/C(=C\C2CCCCC2)C(=O)Nc2nccs2)cc1,SANUEZHQGWAUCN-GHRIWEEISA-N,1,Activity:1,29.0,29.0,29.0,7.54,7.54,7.54,,0,,0,1,1,"[{""assay"": ""CHEMBL1260806"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 29.0, ""pactivity"": 7.54, ""doc"": ""CHEMBL1255563"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「concentration required to 50% increase」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1255563""]",2010,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL1270959,,Small molecule,,Cc1cnc(NC(=O)[C@H](CC2CCCC2)n2ccc(S(C)(=O)=O)cc2=O)cn1,CJFNPTAFIFPROD-INIZCTEOSA-N,1,EC50:1,3500.0,3500.0,3500.0,5.46,5.46,5.46,,0,,0,1,1,"[{""assay"": ""CHEMBL1788085"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 3500.0, ""pactivity"": 5.46, ""doc"": ""CHEMBL1782019"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",1,,,0,101.0,Emax@CHEMBL1788086,1,1,1,"[{""assay"": ""CHEMBL1788086"", ""type"": ""Emax"", ""scale"": ""percent"", ""value"": 101, ""units"": ""%"", ""doc"": ""CHEMBL1782019"", ""rule"": ""Emax 为激活幅度指标，按该 assay 内值域（max=148.0）判为 percent 尺度""}]",0,,0,,2,2,1,"[""CHEMBL1782019""]",2009,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑
CHEMBL1334993,,Small molecule,,Cc1csc(NC(=O)c2cc(C)oc2C)n1,UKRYKVHVAPAESH-UHFFFAOYSA-N,0,,,,,,,,,0,,0,0,0,,4,1.24,Ratio@CHEMBL1825590,4,,,0,4,1,"[{""assay"": ""CHEMBL1825590"", ""type"": ""Ratio"", ""scale"": ""fold"", ""value"": 1.24, ""units"": null, ""doc"": ""CHEMBL1821720"", ""rule"": ""自由文本指标 Ratio 受限提升为效能(fold)，描述命中：「ratio of enzyme activation in treated to untreated control」""}, {""assay"": ""CHEMBL1825591"", ""type"": ""Ratio"", ""scale"": ""fold"", ""value"": 0.068, ""units"": null, ""doc"": ""CHEMBL1821720"", ""rule"": ""自由文本指标 Ratio 受限提升为效能(fold)，描述命中：「ratio of enzyme activation in compound treated」""}, {""assay"": ""CHEMBL1825592"", ""type"": ""Ratio"", ""scale"": ""fold"", ""value"": 1.15, ""units"": null, ""doc"": ""CHEMBL1821720"", ""rule"": ""自由文本指标 Ratio 受限提升为效能(fold)，描述命中：「ratio of enzyme activation in treated to untreated control」""}, {""assay"": ""CHEMBL1825593"", ""type"": ""Ratio"", ""scale"": ""fold"", ""value"": 0.1, ""units"": null, ""doc"": ""CHEMBL1821720"", ""rule"": ""自由文本指标 Ratio 受限提升为效能(fold)，描述命中：「ratio of enzyme activation in compound treated」""}]",0,,0,,4,4,1,"[""CHEMBL1821720""]",2011,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑
