molecule_chembl_id,molecule_pref_name,max_phase,first_approval,molecule_type,structure_type,source,activity_evidence,curated_direction,curated_mechanism,found_by_drug_annotation,parent_chembl_id,dedup_group,is_dedup_representative,is_salt,priority,potency_band,pactivity_median,potency_nm_min,direction,canonical_smiles,standard_inchi_key,mw_freebase,full_mwt,alogp,hba,hbd,psa,rtb,num_ro5_violations,aromatic_rings,heavy_atoms,qed_weighted,full_molformula,n_structural_alerts,structural_alert_sets,lle_max,murcko_scaffold,scaffold_cluster_size,is_scaffold_representative,is_positive_control,control_name
CHEMBL3221490,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3221490,CHEMBL3221490,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.8,158.49,activation_by_potency,Cc1ccc(NC(=O)[C@H](COC2CCC2)Oc2ncnc3c2cnn3-c2ncccc2Cl)nc1,RSQOTBOFZKBONM-SFHVURJKSA-N,479.93,479.93,3.52,9,1,116.94,8,0,4,34,0.41,C23H22ClN7O3,0,,3.28,O=C(Nc1ccccn1)C(COC1CCC1)Oc1ncnc2c1cnn2-c1ccccn1,1,TRUE,FALSE,
CHEMBL3221492,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3221492,CHEMBL3221492,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.8,158.49,activation_by_potency,Cc1cnc(NC(=O)[C@H](COC2CCC2)Oc2ncnc3c2cnn3-c2ncccc2Cl)cn1,RQXZZPXLCKFPCI-KRWDZBQOSA-N,480.92,480.92,2.92,10,1,129.83,8,0,4,34,0.4,C22H21ClN8O3,0,,3.88,O=C(Nc1cnccn1)C(COC1CCC1)Oc1ncnc2c1cnn2-c1ccccn1,1,TRUE,FALSE,
CHEMBL4633515,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL4633515,CHEMBL4633515,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.8,157.0,activation_by_potency,Cc1csc(Nc2ncc(SCc3ccccc3)cc2Oc2ccccc2)n1,ICFDGIUNTZOZLF-UHFFFAOYSA-N,405.55,405.55,6.67,6,1,47.04,7,1,4,28,0.35,C22H19N3OS2,0,,0.13,c1ccc(CSc2cnc(Nc3nccs3)c(Oc3ccccc3)c2)cc1,1,TRUE,FALSE,
CHEMBL4649482,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL4649482,CHEMBL4649482,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.8,160.0,activation_by_potency,O=C(Nc1ncns1)/C(=N/N1CCCC1)c1ccc(S(=O)(=O)C2CC2)cc1,VYGSQXYTLDDDEK-RCCKNPSSSA-N,405.51,405.51,1.91,8,1,104.62,6,0,2,27,0.74,C17H19N5O3S2,1,"[""Dundee""]",4.89,O=C(Nc1ncns1)C(=NN1CCCC1)c1ccc(S(=O)(=O)C2CC2)cc1,1,TRUE,FALSE,
CHEMBL594633,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL594633,CHEMBL594633,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.8,80.0,activation,CCS(=O)(=O)c1ccc(Oc2cc3nc(-c4ccccn4)[nH]c3cc2CN2CCN(C)C2=O)cc1,XBEFXEPSOIGYMK-UHFFFAOYSA-N,491.57,491.57,4.08,6,1,108.49,7,0,4,35,0.42,C25H25N5O4S,0,,3.02,O=C1NCCN1Cc1cc2[nH]c(-c3ccccn3)nc2cc1Oc1ccccc1,2,TRUE,FALSE,
CHEMBL5086985,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL5086985,CHEMBL5086985,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.79,164.0,activation,CCOP(=O)(Cc1cnc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(O[C@@H](C)COC)c2)cn1)OCC,GCFUKFIHYBUEGC-IBGZPJMESA-N,607.62,607.62,5.1,11,1,152.24,15,3,3,41,0.23,C27H34N3O9PS,2,"[""Dundee"", ""MLSMR""]",1.69,O=C(Nc1cnccn1)c1cccc(Oc2ccccc2)c1,1,TRUE,FALSE,
CHEMBL4205489,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL4205489,CHEMBL4205489,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.785,30.0,activation,COCC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nc3c(s2)CCCC3)c1,AAJKLRBVIPIBEW-UHFFFAOYSA-N,516.64,516.64,4.88,8,1,103.82,9,1,3,35,0.43,C25H28N2O6S2,0,,2.64,O=C(Nc1nc2c(s1)CCCC2)c1cccc(Oc2ccccc2)c1,1,TRUE,FALSE,
CHEMBL564282,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL564282,CHEMBL564282,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.785,90.0,activation_by_potency,CS(=O)(=O)c1ccc(Oc2cc(O[C@H]3CCC[C@@H]3O)cc(C(=O)Nc3nccs3)c2)cc1,LLIQCVSOVKHPJR-PMACEKPBSA-N,474.56,474.56,3.88,8,2,114.82,7,0,3,32,0.53,C22H22N2O6S2,0,,3.17,O=C(Nc1nccs1)c1cc(Oc2ccccc2)cc(OC2CCCC2)c1,5,TRUE,FALSE,
CHEMBL2023061,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2023061,CHEMBL2023061,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.78,165.0,activation,CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2cnc(C)cn2)c1,HCOXEGAMJSNLLP-UHFFFAOYSA-N,493.59,493.59,5.11,7,1,107.48,9,1,3,35,0.41,C26H27N3O5S,1,"[""Dundee""]",1.67,O=C(Nc1cnccn1)c1cccc(Oc2ccc(S(=O)(=O)C3CC3)cc2)c1,1,TRUE,FALSE,
CHEMBL594634,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL594634,CHEMBL594634,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.775,100.0,activation,CCS(=O)(=O)c1ccc(Oc2cc3nc(-c4ccccn4)[nH]c3cc2CN2CCOCC2=O)cc1,XNKAUSLNTJUONY-UHFFFAOYSA-N,492.56,492.56,3.57,7,1,114.48,7,0,4,35,0.42,C25H24N4O5S,0,,3.43,O=C1COCCN1Cc1cc2[nH]c(-c3ccccn3)nc2cc1Oc1ccccc1,1,TRUE,FALSE,
CHEMBL595353,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL595353,CHEMBL595353,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.775,70.0,activation,CCS(=O)(=O)c1ccc(Oc2cc3nc(-c4ccccn4)[nH]c3cc2Cc2nnnn2C)cc1,QMPWZGRVHHAAIP-UHFFFAOYSA-N,475.53,475.53,3.33,9,1,128.54,7,0,5,34,0.38,C23H21N7O3S,0,,3.82,c1ccc(Oc2cc3nc(-c4ccccn4)[nH]c3cc2Cc2nnn[nH]2)cc1,1,TRUE,FALSE,
CHEMBL2408127,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2408127,CHEMBL2408127,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.77,170.0,activation_by_potency,Cc1cnc(-c2cc(Oc3cnc(C(=O)N(C)C)nc3)cc(OC(C)C)c2)[nH]c1=O,RCESBHOQGDBZSX-UHFFFAOYSA-N,409.45,409.45,2.82,7,1,110.3,6,0,3,30,0.67,C21H23N5O4,0,,3.95,O=c1ccnc(-c2cccc(Oc3cncnc3)c2)[nH]1,5,TRUE,FALSE,
CHEMBL3218723,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3218723,CHEMBL3218723,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.77,170.0,activation,CNC(=O)Cn1cc(-c2cnc(NC(=O)C(CC3CCOCC3)c3ccc(S(=O)(=O)C4CC4)cc3)s2)nn1,HSKQYGJEADNIOR-UHFFFAOYSA-N,558.69,558.69,2.62,10,2,145.17,10,1,3,38,0.39,C25H30N6O5S2,0,,4.15,O=C(Nc1ncc(-c2c[nH]nn2)s1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,10,TRUE,FALSE,
CHEMBL4208677,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL4208677,CHEMBL4208677,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.77,170.0,activation,COC[C@H](C)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2nc3c(s2)CN(c2ncccn2)CC3)c1,ADLPFMQUJGWTHL-FQEVSTJZSA-N,600.7,600.7,4.8,10,1,119.01,10,1,4,43,0.27,C31H32N6O5S,0,,1.97,O=C(Nc1nc2c(s1)CN(c1ncccn1)CC2)c1cccc(Oc2ccc(C(=O)N3CCC3)cc2)c1,1,TRUE,FALSE,
CHEMBL4456659,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL4456659,CHEMBL4456659,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.76,170.0,activation_by_potency,CNC(=O)Nc1cc(Oc2cncc(OC)c2)c([C@H]2COCC[C@@H]2F)cn1,UEILGMSMKNVYMP-CABCVRRESA-N,376.39,376.39,2.87,6,2,94.6,5,0,2,27,0.83,C18H21FN4O4,0,,3.9,c1cncc(Oc2ccncc2C2CCCOC2)c1,5,TRUE,FALSE,
CHEMBL3952021,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3952021,CHEMBL3952021,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.75,180.0,activation_by_potency,O=C(O)c1cccc(Oc2cnc(NC(=O)C(OC3CCOCC3)c3ccc(S(=O)(=O)C4CCCC4)cc3)s2)c1,IJBAMLGZRHYSLD-UHFFFAOYSA-N,586.69,586.69,5.23,9,2,141.12,10,2,3,40,0.33,C28H30N2O8S2,0,,1.51,O=C(Nc1ncc(Oc2ccccc2)s1)C(OC1CCOCC1)c1ccc(S(=O)(=O)C2CCCC2)cc1,1,TRUE,FALSE,
CHEMBL4215660,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL4215660,CHEMBL4215660,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.75,180.0,activation,CC(C)(C)OC(=O)N1CCc2nc(NC(=O)c3cc(Oc4ccc(S(C)(=O)=O)cc4)cc(OC4CCCC4)c3)sc2C1,KXBQGFFKQPZDLY-UHFFFAOYSA-N,613.76,613.76,6.21,9,1,124.13,7,2,3,42,0.33,C30H35N3O7S2,0,,0.53,O=C(Nc1nc2c(s1)CNCC2)c1cc(Oc2ccccc2)cc(OC2CCCC2)c1,1,TRUE,FALSE,
CHEMBL574402,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL574402,CHEMBL574402,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.74,180.0,activation_by_potency,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)NCc4ccccn4)cc3)sc2n1,HYBQTOBYBOCQLZ-UHFFFAOYSA-N,551.69,551.69,4.88,8,2,123.17,10,1,4,38,0.29,C27H29N5O4S2,1,"[""MLSMR""]",,O=C(Nc1nc2cccnc2s1)C(CC1CCCC1)c1ccc(S(=O)(=O)NCc2ccccn2)cc1,1,TRUE,FALSE,
CHEMBL5087489,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL5087489,CHEMBL5087489,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.73,188.0,activation,CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cn3)cc(OC(C)C)c2)n1)OCC,FBBCVFMVDQWBJP-UHFFFAOYSA-N,571.57,571.57,5.18,10,1,134.11,13,2,3,40,0.28,C27H34N5O7P,2,"[""Dundee"", ""MLSMR""]",1.55,O=C(Nc1cc[nH]n1)c1cccc(Oc2ccc(C(=O)N3CCC3)cn2)c1,1,TRUE,FALSE,
CHEMBL3580741,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3580741,CHEMBL3580741,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.72,191.0,activation_by_potency,CCn1cc2c(Oc3cnc(C(=O)N4CCC4)c(F)c3)cc(C(=O)Nc3ccn(C)n3)cc2n1,MNUXXTQWNAZGOT-UHFFFAOYSA-N,463.47,463.47,3.21,8,1,107.17,6,0,4,34,0.47,C23H22FN7O3,0,,3.64,O=C(Nc1cc[nH]n1)c1cc(Oc2ccc(C(=O)N3CCC3)nc2)c2c[nH]nc2c1,1,TRUE,FALSE,
CHEMBL491148,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL491148,CHEMBL491148,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.72,110.0,activation,Cc1cnc(NC(=O)c2cc(Sc3nncn3C)ccc2N)s1,USUMNIYLFMJINZ-UHFFFAOYSA-N,346.44,346.44,2.57,8,2,98.72,4,0,3,23,0.7,C14H14N6OS2,1,"[""Dundee""]",4.39,O=C(Nc1nccs1)c1cccc(Sc2nnc[nH]2)c1,10,TRUE,FALSE,
CHEMBL2346667,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2346667,CHEMBL2346667,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.7,200.0,activation,Cc1cccc(S(=O)(=O)N2CCN([C@@H](CC3CCCCC3)C(=O)Nc3nccs3)C(=O)C2)c1,IQEWSGVCADHSJJ-FQEVSTJZSA-N,490.65,490.65,3.26,6,1,99.68,7,0,2,33,0.64,C23H30N4O4S2,1,"[""MLSMR""]",3.44,O=C(Nc1nccs1)C(CC1CCCCC1)N1CCN(S(=O)(=O)c2ccccc2)CC1=O,4,TRUE,FALSE,
CHEMBL2346758,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2346758,CHEMBL2346758,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.7,200.0,activation,Cc1cc(S(=O)(=O)C2CCCC2)cc(=O)n1C(CC1CCCC1)C(=O)Nc1nccs1,UGPQQXXZGVSIOI-UHFFFAOYSA-N,463.63,463.63,4.09,7,1,98.13,7,0,2,31,0.67,C22H29N3O4S2,0,,2.61,O=C(Nc1nccs1)C(CC1CCCC1)n1ccc(S(=O)(=O)C2CCCC2)cc1=O,1,TRUE,FALSE,
CHEMBL2408128,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2408128,CHEMBL2408128,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.7,200.0,activation_by_potency,COC[C@H](C)Oc1cc(Oc2cnc(C(=O)N(C)C)cn2)cc(-c2nccc(=O)[nH]2)c1,UQFUOGIWCIAKAA-ZDUSSCGKSA-N,425.45,425.45,2.13,8,1,119.53,8,0,3,31,0.58,C21H23N5O5,0,,4.57,O=c1ccnc(-c2cccc(Oc3cnccn3)c2)[nH]1,2,TRUE,FALSE,
CHEMBL3091581,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3091581,CHEMBL3091581,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.7,201.0,activation_by_potency,O=C(O)c1ccc(NC(=O)[C@H](CC2CCCC2)n2cnc(S(=O)(=O)C3CCC3)c2)nc1,DTZWAELYQGJRJI-KRWDZBQOSA-N,446.53,446.53,3.06,7,2,131.25,8,0,2,31,0.64,C21H26N4O5S,0,,3.64,O=C(Nc1ccccn1)C(CC1CCCC1)n1cnc(S(=O)(=O)C2CCC2)c1,1,TRUE,FALSE,
CHEMBL3971914,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3971914,CHEMBL3971914,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.7,200.0,activation_by_potency,O=C(O)c1cccc(Oc2cnc(NC(=O)C(O[C@H]3CCOC3)c3ccc(S(=O)(=O)C4CC4)cc3)s2)c1,JHRRHOKUMZTXIF-HXBUSHRASA-N,544.61,544.61,4.06,9,2,141.12,10,1,3,37,0.39,C25H24N2O8S2,0,,2.64,O=C(Nc1ncc(Oc2ccccc2)s1)C(OC1CCOC1)c1ccc(S(=O)(=O)C2CC2)cc1,3,TRUE,FALSE,
CHEMBL4091218,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL4091218,CHEMBL4091218,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.7,200.0,activation,NC(=O)c1cccnc1NC(=O)C(CC1CCOCC1)n1ncc2c(S(=O)(=O)C3CC3)cccc21,MKQGXUSWHWHSBA-UHFFFAOYSA-N,497.58,497.58,2.46,8,2,146.27,8,0,3,35,0.49,C24H27N5O5S,0,,4.24,O=C(Nc1ccccn1)C(CC1CCOCC1)n1ncc2c(S(=O)(=O)C3CC3)cccc21,1,TRUE,FALSE,
CHEMBL4204808,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL4204808,CHEMBL4204808,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.7,200.0,activation,COCC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)nc2)cc(C(=O)Nc2nc3c(s2)CN(C(=O)OC(C)(C)C)CC3)c1,ZWYOXZJEFZCSHL-UHFFFAOYSA-N,618.73,618.73,4.69,11,1,146.25,9,2,3,42,0.36,C28H34N4O8S2,0,,2.01,O=C(Nc1nc2c(s1)CNCC2)c1cccc(Oc2cccnc2)c1,1,TRUE,FALSE,
CHEMBL596020,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL596020,CHEMBL596020,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.695,90.0,activation,CCS(=O)(=O)c1ccc(Oc2cc3nc(-c4ccccn4)[nH]c3cc2CN2CCCS2(=O)=O)cc1,KZADIHLFNCWLAC-UHFFFAOYSA-N,512.61,512.61,3.75,7,1,122.32,7,1,4,35,0.4,C24H24N4O5S2,0,,3.3,O=S1(=O)CCCN1Cc1cc2[nH]c(-c3ccccn3)nc2cc1Oc1ccccc1,1,TRUE,FALSE,
CHEMBL2430857,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2430857,CHEMBL2430857,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.68,208.0,activation_by_potency,Cc1csc(Nc2ncc(Sc3ccccc3)cc2OCc2ccccc2)n1,XVJWONNYLHHEQI-UHFFFAOYSA-N,405.55,405.55,6.32,6,1,47.04,7,1,4,28,0.39,C22H19N3OS2,0,,0.36,c1ccc(COc2cc(Sc3ccccc3)cnc2Nc2nccs2)cc1,1,TRUE,FALSE,
CHEMBL4217013,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL4217013,CHEMBL4217013,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.68,210.0,activation,COCC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nc3c(s2)CN(c2ccncc2)CC3)c1,DGZGOICGFKDGPA-UHFFFAOYSA-N,594.72,594.72,4.96,10,1,119.95,10,1,4,41,0.27,C29H30N4O6S2,0,,1.72,O=C(Nc1nc2c(s1)CN(c1ccncc1)CC2)c1cccc(Oc2ccccc2)c1,1,TRUE,FALSE,
CHEMBL574881,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL574881,CHEMBL574881,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.68,207.0,activation_by_potency,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)NCc4ccncc4)cc3)sc2n1,XINJOXSXDSZPPN-UHFFFAOYSA-N,551.69,551.69,4.88,8,2,123.17,10,1,4,38,0.29,C27H29N5O4S2,1,"[""MLSMR""]",,O=C(Nc1nc2cccnc2s1)C(CC1CCCC1)c1ccc(S(=O)(=O)NCc2ccncc2)cc1,1,TRUE,FALSE,
CHEMBL3235150,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3235150,CHEMBL3235150,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.67,212.0,activation_by_potency,Cc1cccnc1-c1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nc(CN3CCOCC3)cs2)c1,UUCGNUHYQJOYNN-UHFFFAOYSA-N,564.69,564.69,4.79,9,1,110.72,8,1,4,39,0.33,C28H28N4O5S2,0,,1.88,O=C(Nc1nc(CN2CCOCC2)cs1)c1cc(Oc2ccccc2)cc(-c2ccccn2)c1,1,TRUE,FALSE,
CHEMBL4561645,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL4561645,CHEMBL4561645,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.665,38.0,activation_by_potency,CNC(=O)Nc1cc(Oc2c(F)cccc2F)c(C2CC2)cn1,YUYQXJJCKOEZRT-UHFFFAOYSA-N,319.31,319.31,3.78,3,2,63.25,4,0,2,23,0.9,C16H15F2N3O2,0,,3.64,c1ccc(Oc2ccncc2C2CC2)cc1,1,TRUE,FALSE,
CHEMBL3954336,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3954336,CHEMBL3954336,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.66,220.0,activation_by_potency,O=C(O)c1cc(-c2ccc(Oc3cnc(NC(=O)C(OC4CCOCC4)c4ccc(S(=O)(=O)C5CC5)cc4)s3)cc2)no1,IWHHPRXEGJCVNG-UHFFFAOYSA-N,625.68,625.68,5.1,11,2,167.15,11,3,4,43,0.23,C29H27N3O9S2,0,,1.56,O=C(Nc1ncc(Oc2ccc(-c3ccon3)cc2)s1)C(OC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,1,TRUE,FALSE,
CHEMBL4469348,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL4469348,CHEMBL4469348,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.645,130.0,activation_by_potency,CNC(=O)Nc1cc(Oc2cncc(OC)c2)c(C2=CCCOC2)cn1,CUVIBBDRTIYKKQ-UHFFFAOYSA-N,356.38,356.38,2.83,6,2,94.6,5,0,2,26,0.86,C18H20N4O4,0,,4.06,C1=C(c2cnccc2Oc2cccnc2)COCC1,1,TRUE,FALSE,
CHEMBL594382,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL594382,CHEMBL594382,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.645,120.0,activation,CCS(=O)(=O)c1ccc(Oc2cc3nc(-c4ccccn4)[nH]c3cc2Cn2ccnc2)cc1,PGZFLIGICKGSIH-UHFFFAOYSA-N,459.53,459.53,4.46,7,1,102.76,7,0,5,33,0.39,C24H21N5O3S,0,,2.46,c1ccc(Oc2cc3nc(-c4ccccn4)[nH]c3cc2Cn2ccnc2)cc1,1,TRUE,FALSE,
CHEMBL2204662,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2204662,CHEMBL2204662,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.64,230.0,activation_by_potency,CCn1cc2c(Oc3cnc(C(=O)N(C)C)c(F)c3)cc(C(=O)Nc3cnc(C)cn3)cc2n1,YUOWWGGXVKBXNS-UHFFFAOYSA-N,463.47,463.47,3.44,8,1,115.13,6,0,4,34,0.47,C23H22FN7O3,0,,3.2,O=C(Nc1cnccn1)c1cc(Oc2cccnc2)c2c[nH]nc2c1,2,TRUE,FALSE,
CHEMBL2408118,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2408118,CHEMBL2408118,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.64,230.0,activation_by_potency,CC(C)Oc1cc(Oc2cnc(C(=O)N(C)C)c(F)c2)cc(-c2nccc(=O)[nH]2)c1,XXRSPMIUQRJYFO-UHFFFAOYSA-N,412.42,412.42,3.25,6,1,97.41,6,0,3,30,0.67,C21H21FN4O4,0,,3.39,O=c1ccnc(-c2cccc(Oc3cccnc3)c2)[nH]1,1,TRUE,FALSE,
CHEMBL2430858,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2430858,CHEMBL2430858,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.64,231.0,activation_by_potency,Cc1csc(Nc2ncc(Sc3ccccn3)cc2OCc2ccccc2)n1,LNDXOEJPYHCIAV-UHFFFAOYSA-N,406.54,406.54,5.72,7,1,59.93,7,1,4,28,0.42,C21H18N4OS2,0,,0.92,c1ccc(COc2cc(Sc3ccccn3)cnc2Nc2nccs2)cc1,1,TRUE,FALSE,
CHEMBL3091583,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3091583,CHEMBL3091583,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.64,227.0,activation_by_potency,O=C(O)c1ccc(NC(=O)[C@H](CC2CCCCC2)n2cnc(S(=O)(=O)C3CCC3)c2)nc1,HFXDKQDCOWWEDC-SFHVURJKSA-N,460.56,460.56,3.45,7,2,131.25,8,0,2,32,0.62,C22H28N4O5S,0,,3.19,O=C(Nc1ccccn1)C(CC1CCCCC1)n1cnc(S(=O)(=O)C2CCC2)c1,1,TRUE,FALSE,
CHEMBL4211616,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL4211616,CHEMBL4211616,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.64,230.0,activation,COCC(C)Oc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2nc3c(s2)CN(C(=O)OC(C)(C)C)CC3)c1,MOCCHYWUMYIBPT-UHFFFAOYSA-N,643.78,643.78,5.83,10,1,133.36,10,2,3,44,0.29,C31H37N3O8S2,0,,0.81,O=C(Nc1nc2c(s1)CNCC2)c1cccc(Oc2ccc(S(=O)(=O)C3CC3)cc2)c1,1,TRUE,FALSE,
CHEMBL2430859,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2430859,CHEMBL2430859,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.63,235.0,activation_by_potency,Cc1csc(Nc2ncc(SCc3ccccc3)cc2OCc2ccccc2)n1,QFFBLBBPLLDRTA-UHFFFAOYSA-N,419.58,419.58,6.46,6,1,47.04,8,1,4,29,0.33,C23H21N3OS2,0,,0.17,c1ccc(COc2cc(SCc3ccccc3)cnc2Nc2nccs2)cc1,1,TRUE,FALSE,
CHEMBL5085491,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL5085491,CHEMBL5085491,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.63,234.0,activation,CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3cnc(S(C)(=O)=O)nc3)cc(OC(C)C)c2)n1)OCC,YJUAEIAQXAHGBE-UHFFFAOYSA-N,567.56,567.56,4.13,12,1,160.83,13,2,3,38,0.23,C23H30N5O8PS,2,"[""Dundee"", ""MLSMR""]",2.5,O=C(Nc1cc[nH]n1)c1cccc(Oc2cncnc2)c1,1,TRUE,FALSE,
CHEMBL549417,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL549417,CHEMBL549417,TRUE,FALSE,P3,6.5–7.0（0.1–0.32 µM）,6.63,120.0,activation_by_potency,CS(=O)(=O)c1ccc(Oc2cc(OC3CCOCC3)cc(C(=O)Nc3nccs3)c2)cc1,ZQZPYXYBKICQDC-UHFFFAOYSA-N,474.56,474.56,4.15,8,1,103.82,7,0,3,32,0.55,C22H22N2O6S2,0,,2.77,O=C(Nc1nccs1)c1cc(Oc2ccccc2)cc(OC2CCOCC2)c1,1,TRUE,FALSE,
